,particle_id,r,phi,z,layer_id,hit_id
2456,1035,3.1001725471927872,-0.7838413321473283,3.001098115270846,1,2457
2457,1035,5.179573254439174,-0.7228416615528577,5.949883810074695,2,2458
2458,1035,7.258635157532571,-0.6659774250192605,9.790937309473726,3,2459
2459,1035,9.337846867249604,-0.6087906612093252,14.89878557229414,4,2460
2460,1035,11.416990942417153,-0.5406254380597534,22.553137009875662,5,2461
2461,1035,11.416130402117188,-0.3025284556821817,48.42103015440712,5,2462
2462,1035,9.337386687993858,-0.1575492868511823,56.39995385954074,4,2463
2463,1035,7.258094418630398,0.0455423124732614,62.23080468176677,3,2464
2464,1035,5.179165045653333,0.4941469909805412,67.9803711526817,2,2465
2465,1035,5.179851503914791,1.4291367408360305,74.00047016724574,2,2466
2466,1035,7.258836433399875,1.8683130527122689,77.50734982351304,3,2467
2467,1035,9.337884702702066,2.055539821158495,79.82141227882425,4,2468
2468,1035,11.418945360159704,2.1689298677726083,81.71973897154004,5,2469
2469,1035,13.496766554675634,2.2473528755607504,83.35325430066443,6,2470
2470,1035,15.576668995464054,2.3063165215463224,84.78866597617028,7,2471
2471,1035,17.65543373813102,2.353143482221729,86.05571612048941,8,2472
2472,1035,19.735185355319864,2.3920053785678603,87.17441857731635,9,2473
2473,1035,21.81504642545948,2.425388588368187,88.15551568639432,10,2474
2474,1035,23.893256005118108,2.454914300384877,89.00482965704208,11,2475
2475,1035,25.9729159908788,2.481782441476027,89.72641455260677,12,2476
2476,1035,28.05024452966112,2.5068178148664915,90.31836948109196,13,2477
2477,1035,30.129986343466552,2.530798495408776,90.77761842374288,14,2478
2478,1035,32.21018454448003,2.5543667194349133,91.09424037833216,15,2479
2479,1035,34.2876887475032,2.578197454558717,91.25177301933132,16,2480
2480,1035,36.36831919368182,2.60325775217968,91.2225291147513,17,2481
2481,1035,38.44719561183198,2.6308772490250707,90.95507555763912,18,2482
2482,1035,40.52577875092334,2.6638031718814643,90.34135857407672,19,2483
2483,1035,42.60469702646443,2.71014757513734,89.06101112123301,20,2484
2484,1035,42.60373947106048,2.951883647208213,80.92091996584452,20,2485
2485,1035,40.52403735665282,3.0690186035824083,77.85303234442486,19,2486
2486,1035,38.44481348294072,-3.0879569059662044,75.20624062132737,18,2487
2487,1035,36.36608532987699,-2.919886739265108,72.40634647061742,17,2488
2488,1035,36.36700156233629,-2.2846483067195686,64.95307253209519,17,2489
2489,1035,38.44680121802568,-2.1320652331615584,63.324380048192296,18,2490
2490,1035,40.526204431015145,-2.027523109945524,62.15434377637134,19,2491
2491,1035,42.60495911455601,-1.946197415268168,61.19099739212908,20,2492
2492,1035,44.685602065888,-1.8792250994359925,60.348798943665855,21,2493
2493,1035,46.76301649394463,-1.822381602286679,59.5893431802504,22,2494
2494,1035,48.84286712933262,-1.7729265476752636,58.88748381390844,23,2495
2495,1035,50.92113170898913,-1.7292828356011585,58.22996665790241,24,2496
2496,1035,53.002672425917645,-1.690183829100348,57.60517441453088,25,2497
