,particle_id,r,phi,z,layer_id,hit_id
782,633,3.101377302898856,2.6947519384240093,0.1822640701231321,1,783
783,633,5.180661637438464,2.670601639276533,0.4204347196676927,2,784
784,633,7.258932360735579,2.6453719468327184,0.7597257313414865,3,785
785,633,9.338504199849767,2.6188640658306546,1.208764157754647,4,786
786,633,11.418337058259706,2.590896121349868,1.7769103854371515,5,787
787,633,13.496320391847402,2.561276644512666,2.4743273103553207,6,788
788,633,15.575384341805323,2.529709408293699,3.314458904571275,7,789
789,633,17.65426340388284,2.4959165883745125,4.311321150829219,8,790
790,633,19.733455885226483,2.459546125098525,5.481772651157243,9,791
791,633,21.81422339630765,2.4201720493176744,6.845809637812433,10,792
792,633,23.89249027444849,2.3774088438658385,8.422278977717152,11,793
793,633,25.97184434768808,2.3306469498908635,10.238101943968442,12,794
794,633,28.050803735591767,2.279291682873545,12.319364842041576,13,795
795,633,30.129605032589662,2.2226030614361814,14.69655870779106,14,796
796,633,32.20917970094483,2.159646749115066,17.405671097291336,15,797
797,633,34.288278127905265,2.089200333881079,20.48972643329001,16,798
798,633,36.36680423423616,2.0090494686788865,24.022989810999025,17,799
799,633,38.44611191126623,1.913309306092588,28.203659525049627,18,800
800,633,40.52503726766261,1.7479227355368858,34.88622166650762,19,801
801,633,40.524945917357215,1.718344767550152,35.90234429068241,19,802
802,633,38.44549165104581,1.630772623736624,37.83530267839953,18,803
803,633,36.36618852701217,1.6137218126714683,37.39250481169789,17,804
804,633,34.28725879240032,1.6130314101858891,36.46718878498781,16,805
805,633,32.207375379220004,1.6233085105449294,35.27754546033857,15,806
806,633,30.12902696673671,1.6433613801863265,33.90840740106853,14,807
807,633,28.04954464131004,1.6737601566702074,32.398590285377125,13,808
808,633,25.970015574395244,1.7164443417877997,30.76913581902149,12,809
809,633,23.890928638116417,1.775249241970107,29.02687093090027,11,810
810,633,21.811702603695814,1.8576827422552555,27.16140628901445,10,811
811,633,19.732990473580816,1.9808685241053563,25.128904184453265,9,812
812,633,17.65387429918962,2.212245704565568,22.72556865252324,8,813
813,633,17.65428036759187,2.6931002143811256,21.83582135529353,8,814
814,633,19.73372469755837,2.9153817237923283,25.70611281694867,9,815
815,633,21.81256553205561,3.018188464004393,34.5613333379372,10,816
816,633,21.812481378745183,2.9528806178595417,56.83492410431977,10,817
817,633,19.73321109799815,2.786942982206732,69.45746174071586,9,818
818,633,17.653905033333732,2.5687167191071665,76.98366408099585,8,819
819,633,15.574881331396249,2.190918623033649,79.2941826174989,7,820
820,633,13.495808740553027,1.7258353356281382,60.97094464238442,6,821
821,633,13.49609129978701,1.3254037205565692,35.38806256218561,6,822
822,633,15.57536128885694,1.1743188895109635,24.184221508249504,7,823
823,633,17.65436571716416,1.1393639477651605,17.754162190376046,8,824
824,633,19.733381246560167,1.1832826191392969,13.120499639728916,9,825
825,633,21.812671653269103,1.3634034361842402,10.406148375540592,10,826
826,633,23.891791416436018,1.6260911456397122,10.307741521447976,11,827
827,633,25.97129939276037,1.8095534020484785,10.82515483264503,12,828
828,633,28.051020718954334,1.9379415976261525,11.28367628264925,13,829
829,633,30.12980368001163,2.034485964229136,11.635579231469254,14,830
830,633,32.20854724339752,2.110437906415576,11.885553974479333,15,831
831,633,34.288962667371784,2.171872294534986,12.03962720044851,16,832
832,633,36.36818763318279,2.222300791219892,12.100371567673523,17,833
833,633,38.44616746885762,2.264040555956694,12.067669263915471,18,834
834,633,40.52539702648538,2.29867509356306,11.938449973663662,19,835
835,633,42.60554067880009,2.327229000275892,11.706937981983652,20,836
836,633,44.68499529582781,2.350376149779927,11.364933293972374,21,837
837,633,46.76431987060047,2.3685607934594564,10.900988224904676,22,838
838,633,48.84245302654252,2.381993190516248,10.300396839723252,23,839
839,633,50.921022938391374,2.390695575632253,9.543191413878803,24,840
840,633,53.00092804275111,2.394459630162441,8.603600929774213,25,841
