,particle_id,r,phi,z,layer_id,hit_id
0,58,3.100776137141533,0.0871866686048467,2.2822551789935943,1,1
1,58,5.179195425607079,0.0759644285793021,3.778465291928047,2,2
2,58,7.259244001652227,0.0672406025735288,5.233171103993591,3,3
3,58,9.338162388095032,0.0626164356162238,6.623696705427889,4,4
4,58,11.417064147544728,0.0648446401467476,7.916678800921474,5,5
5,58,13.496116700133047,0.0796747952642228,9.044750744246478,6,6
6,58,15.575037117315734,0.1232024890456228,9.825139438338963,7,7
7,58,17.654320289096795,0.2860211359580737,9.206986507392791,8,8
8,58,17.653876254897803,1.04600550395329,-2.654827454600941,8,9
9,58,15.57443488749832,1.1329400433511243,-5.367875545833972,7,10
10,58,13.495037108557815,1.1774590813805212,-7.063960783524298,6,11
11,58,11.415475379181265,1.2073965421433508,-8.328784088047435,5,12
12,58,9.337171383509006,1.2308883414615852,-9.32871822453776,4,13
13,58,7.257293922425658,1.2529326176402358,-10.137945471264914,3,14
14,58,5.1778379550113565,1.280109495663388,-10.79335368697758,2,15
15,58,3.0984860040112925,1.3320402689118742,-11.316583500944658,1,16
16,58,3.1017739398797803,-2.057879413372168,-12.16625524425951,1,17
17,58,5.180024487530954,-2.015821561249097,-12.2261955738928,2,18
18,58,7.25849535996129,-2.004022053366038,-12.165968581097797,3,19
19,58,9.337606630847052,-2.003914638821011,-11.978888130848778,4,20
20,58,11.418081565752972,-2.0106650718084795,-11.654968000838489,5,21
21,58,13.496507571578668,-2.022634556127381,-11.182050728175229,6,22
22,58,15.576076328039283,-2.039368983194209,-10.543557339141648,7,23
23,58,17.655410372557355,-2.0609633038000346,-9.720614871607369,8,24
24,58,19.734666420695014,-2.0878991828640374,-8.69126821656843,9,25
25,58,21.81254096747193,-2.120937972976646,-7.433674724201715,10,26
26,58,23.89191947911952,-2.1611429401326854,-5.9278436358548845,11,27
27,58,25.971392717073865,-2.209558992911303,-4.172765406907839,12,28
28,58,28.05057762397741,-2.2668178206957124,-2.205664399418133,13,29
29,58,30.129300720666134,-2.332278278729229,-0.1302196150334609,14,30
30,58,32.20846449309562,-2.4032464783438297,1.876684354150786,15,31
31,58,34.288502917233515,-2.4752453610152845,3.609694053970258,16,32
32,58,36.36758139225893,-2.5437049001047938,4.913279898698882,17,33
33,58,38.44616345722,-2.605731492854243,5.724445412866615,18,34
34,58,40.52510969276759,-2.6602548846230887,6.049869269964468,19,35
35,58,42.604734315887015,-2.707379357685878,5.928807797780621,20,36
36,58,44.683584774696605,-2.7477398767634287,5.409516857534221,21,37
37,58,46.76270709078096,-2.782210317288925,4.53769697544741,22,38
38,58,48.84303024567065,-2.811654906377387,3.3528211712616525,23,39
39,58,50.92083991431411,-2.8368117981000567,1.891644714170006,24,40
40,58,53.00032144500801,-2.858432802220577,0.1806673273550672,25,41
