,particle_id,r,phi,z,layer_id,hit_id
1408,647,3.100421870486324,-2.823053386084163,-0.4942073254346253,1,1409
1409,647,5.181346975294126,-2.8069135672091434,-0.9296760341296566,2,1410
1410,647,7.258532322829454,-2.791682837532284,-1.4335785887873689,3,1411
1411,647,9.338723906396485,-2.777164233562873,-1.998900507108307,4,1412
1412,647,11.41946941020757,-2.76326387497602,-2.618476534615916,5,1413
1413,647,13.49789301339372,-2.7499113212892343,-3.2861453513296364,6,1414
1414,647,15.575872207861716,-2.737021821368263,-3.998226096080748,7,1415
1415,647,17.657038882646667,-2.724514593884728,-4.752651629801476,8,1416
1416,647,19.734278415625223,-2.712382587961204,-5.544048188313244,9,1417
1417,647,21.813290039650617,-2.700549531951739,-6.372247860465702,10,1418
1418,647,23.89454788297281,-2.6889766217833664,-7.235663944048876,11,1419
1419,647,25.97277396749073,-2.677660350692484,-8.130544668539544,12,1420
1420,647,28.052404237989663,-2.6665468328694586,-9.057502147368496,13,1421
1421,647,30.131934370927123,-2.6556173287355342,-10.014881104302992,14,1422
1422,647,32.21002607229627,-2.6448535362405146,-11.001234237491497,15,1423
1423,647,34.28861971756802,-2.634221422391186,-12.016859740852803,16,1424
1424,647,36.36967789458255,-2.623688059165839,-13.06235438064094,17,1425
1425,647,38.4487838441017,-2.6132529552444987,-14.13525533087589,18,1426
1426,647,40.527725879577126,-2.602883926482804,-15.23635200409465,19,1427
1427,647,42.60495206584165,-2.592564906311759,-16.364857313009033,20,1428
1428,647,44.68479469387316,-2.582249413733348,-17.52338384023195,21,1429
1429,647,46.76494867588541,-2.5719220496683763,-18.71112493905436,22,1430
1430,647,48.84270625446658,-2.561566852965333,-19.92709748560731,23,1431
1431,647,50.92361460367591,-2.551123152376961,-21.175384046481884,24,1432
1432,647,53.00059776860655,-2.5405888801789187,-22.45278295079956,25,1433
