,particle_id,r,phi,z,layer_id,hit_id
2758,1740,3.100269407517793,-2.6187151523619088,-0.672494588152631,1,2759
2759,1740,5.179836177345764,-2.66216930426787,-1.247940404606645,2,2760
2760,1740,7.25944010201395,-2.718764807122616,-1.9962825616080693,3,2761
2761,1740,9.337558617573716,-2.80454666052997,-3.092319050379899,4,2762
2762,1740,11.416695344696642,-3.052173434254067,-5.764316821259236,5,2763
2763,1740,13.49643377784254,2.179576108621856,-12.417237138279582,6,2764
2764,1740,15.576321489732647,1.9422964992722127,-13.886108500450838,7,2765
2765,1740,17.655909883155875,1.792524802900212,-14.986545648080003,8,2766
2766,1740,19.73457952338156,1.6844217797646286,-15.922259378693546,9,2767
2767,1740,21.813772748876683,1.6010389024299156,-16.76226927493068,10,2768
2768,1740,23.89315736347963,1.5340516035684313,-17.538490893908012,11,2769
2769,1740,25.972266928430656,1.4786853981579964,-18.268668912298523,12,2770
2770,1740,28.052391341713584,1.4319040596894623,-18.964389195780804,13,2771
2771,1740,30.129198801543872,1.3917863338638383,-19.631736485758367,14,2772
2772,1740,32.20872974287968,1.3568089877215856,-20.27798787036461,15,2773
2773,1740,34.289675658111165,1.3259903129448565,-20.9066396839497,16,2774
2774,1740,36.367205786006494,1.2986371580961438,-21.519315178456104,17,2775
2775,1740,38.44872608317061,1.274072823330365,-22.12062950805911,18,2776
2776,1740,40.526543644484754,1.2519375154661283,-22.71034313438966,19,2777
2777,1740,42.60429380155635,1.2318289598220955,-23.291172653517,20,2778
2778,1740,44.68674542803672,1.2134198112977603,-23.865836534153907,21,2779
2779,1740,46.765243000233546,1.1965534620142482,-24.43316613165338,22,2780
2780,1740,48.84216647926973,1.1810122984950735,-24.99491048292001,23,2781
2781,1740,50.92395728618004,1.1665908571251693,-25.553761151324828,24,2782
2782,1740,53.00299068677101,1.1532092280934554,-26.10853323853893,25,2783
