,particle_id,r,phi,z,layer_id,hit_id
1147,563,3.1027398773842143,-1.865169268259668,-0.2689926684811397,1,1148
1148,563,5.180210380749216,-1.8732285816420888,-0.4163497762828569,2,1149
1149,563,7.261260216215484,-1.881366525233361,-0.5385612375560811,3,1150
1150,563,9.341019168466122,-1.8895472741403088,-0.636141339994829,4,1151
1151,563,11.418148247019632,-1.8977495318847728,-0.7099711645928224,5,1152
1152,563,13.498558733571564,-1.905981670829194,-0.7611599124471411,6,1153
1153,563,15.577380268566364,-1.9142103768681364,-0.7905036729521626,7,1154
1154,563,17.65696017427102,-1.9224317655553704,-0.7990263531507722,8,1155
1155,563,19.73601035999831,-1.9306284505782905,-0.7877294583316541,9,1156
1156,563,21.81320565002083,-1.9387838284144896,-0.7576950973327072,10,1157
1157,563,23.89452701366427,-1.9469107075856544,-0.7098818779161675,11,1158
1158,563,25.97123117078357,-1.954965178626357,-0.6456017713530855,12,1159
1159,563,28.05287990154936,-1.962975274581485,-0.5656955653461893,13,1160
1160,563,30.13058316225378,-1.970898466318859,-0.4716645344220396,14,1161
1161,563,32.21007343944299,-1.9787491554288528,-0.3644780255079141,15,1162
1162,563,34.28962489373728,-1.9865138237446376,-0.2454508987112618,16,1163
1163,563,36.36740463022482,-1.994179481137342,-0.1159840780508361,17,1164
1164,563,38.44874540085929,-2.001760011486609,0.022939887794358,18,1165
1165,563,40.52786515944685,-2.0092291489676,0.1695672552823808,19,1166
1166,563,42.60610715000831,-2.016587354128645,0.3225436382825251,20,1167
1167,563,44.68457264456018,-2.023834448859141,0.4804509186588888,21,1168
1168,563,46.76407692907615,-2.0309694613177283,0.6417813093988229,22,1169
1169,563,48.845101332243296,-2.037990481679432,0.8049099570825717,23,1170
1170,563,50.924279207332376,-2.044883155277522,0.9677960913184904,24,1171
1171,563,53.0014023390404,-2.0516443844174765,1.1285189302106249,25,1172
