,particle_id,r,phi,z,layer_id,hit_id
0,181,3.101079184158551,-1.539854254785873,-1.831874839035887,1,1
1,181,5.180759726689157,-1.518718385527113,-2.951792602645768,2,2
2,181,7.258650803436757,-1.4943922442489177,-4.0017098678433065,3,3
3,181,9.337514383107491,-1.4668912620043195,-4.999285251991719,4,4
4,181,11.417190569351863,-1.4361756206990512,-5.961552695451456,5,5
5,181,13.495942278684124,-1.4021782752878058,-6.906146162368422,6,6
6,181,15.57541925962854,-1.3647545378517658,-7.85377503939973,7,7
7,181,17.654400341784175,-1.3238190232387197,-8.825409401444217,8,8
8,181,19.7341874208726,-1.2792966186603427,-9.844479889371955,9,9
9,181,21.812933084618965,-1.2312940622049435,-10.933306316184837,10,10
10,181,23.892521654879538,-1.1800107780071514,-12.115021830430113,11,11
11,181,25.97105632965545,-1.1259592674278367,-13.407479846032324,12,12
12,181,28.05143436891012,-1.0697624112146156,-14.826058612165903,13,13
13,181,30.12941092161873,-1.012423468956109,-16.374220059850877,14,14
14,181,32.209356744375846,-0.9548027242966076,-18.05421781443184,15,15
15,181,34.28868558835655,-0.8979228033038705,-19.857048254679,16,16
16,181,36.368105978231775,-0.842582751516661,-21.77254259528566,17,17
17,181,38.44634457258624,-0.789443435454134,-23.787646198018912,18,18
18,181,40.5260758247825,-0.7388692999445489,-25.89426853096868,19,19
19,181,42.60492649648005,-0.691185255245623,-28.081891156606247,20,20
20,181,44.684435681289614,-0.6465047762116103,-30.347368310364253,21,21
21,181,46.76314548196457,-0.6049478102561423,-32.68831908131832,22,22
22,181,48.84195939756229,-0.5665858533829037,-35.10951885335964,23,23
23,181,50.92102352527719,-0.5315898007029197,-37.62060644002538,24,24
24,181,53.00059007816971,-0.5003436615621177,-40.2391210436191,25,25
