,particle_id,r,phi,z,layer_id,hit_id
58,325,3.1020670595633533,0.7398454672517354,-1.414734068574699,1,59
59,325,5.182500872629827,0.7465448379652578,-2.358204313079128,2,60
60,325,7.262693680796639,0.7532602991205835,-3.298372946482136,3,61
61,325,9.339727900002345,0.7599968997716797,-4.2348404402307125,4,62
62,325,11.419551882176588,0.7667884607492723,-5.171191926317654,5,63
63,325,13.499262978760664,0.7736403325355953,-6.107021240163878,6,64
64,325,15.575941062728374,0.7805578479119997,-7.041926832882975,7,65
65,325,17.655367081802428,0.7875759399672375,-7.979444072064268,8,66
66,325,19.734421616810337,0.7947007312512182,-8.919133493957126,9,67
67,325,21.814203474894114,0.8019535606257784,-9.862501221244043,10,68
68,325,23.89557581523325,0.8093565328640018,-10.81101187047231,11,69
69,325,25.974919123985263,0.8169172187970231,-11.764153317938348,12,70
70,325,28.05263135321341,0.8246590751893537,-12.723320031879034,13,71
71,325,30.13281903376029,0.8326224401167068,-13.691752068260596,14,72
72,325,32.210888377049166,0.8408176773457228,-14.66878956249251,15,73
73,325,34.28988451024278,0.8492881880758336,-15.657503766697356,16,74
74,325,36.368145091098384,0.858063383129654,-16.65896374334162,17,75
75,325,38.447117472648365,0.8671912295584386,-17.675989346569455,18,76
76,325,40.527153671524886,0.8767228144550893,-18.71122950284501,19,77
77,325,42.60737215674386,0.8867127566287806,-19.76714348840073,20,78
78,325,44.68551808799423,0.8972196618034386,-20.845981467775506,21,79
79,325,46.76436653741256,0.9083426875819696,-21.953297861744108,22,80
80,325,48.84390993722722,0.920189099294584,-23.094215278753136,23,81
81,325,50.92101212503354,0.9328754988802868,-24.27337289377253,24,82
82,325,53.00027779140175,0.9466064151435624,-25.501642105573044,25,83
