,particle_id,r,phi,z,layer_id,hit_id
215,272,3.102025829797418,2.345141252442019,2.1538358825342776,1,216
216,272,5.180772997151053,2.344326892256409,3.4206371813867342,2,217
217,272,7.259920167632464,2.3436982493779985,4.546140778595703,3,218
218,272,9.339789148366563,2.343263978706119,5.529895640620698,4,219
219,272,11.417770406005957,2.3430346889410525,6.369646866054641,5,220
220,272,13.496488931762348,2.343022062932743,7.06473868131754,6,221
221,272,15.575360555360076,2.3432406765766696,7.61225930090826,7,222
222,272,17.655882410913982,2.3437082422533875,8.008866331874234,8,223
223,272,19.733446328720003,2.3444441848788915,8.249195259997887,9,224
224,272,21.81294394668816,2.34547516655604,8.327959231135164,10,225
225,272,23.892504282083728,2.346831559178886,8.237206239136388,11,226
226,272,25.971006518209474,2.3485508843149794,7.967297297033102,12,227
227,272,28.05197688242201,2.3506854452904054,7.504872719250695,13,228
228,272,30.13060055943988,2.353294070428294,6.834295325477125,14,229
229,272,32.20867792454828,2.356463408582097,5.933018652773466,15,230
230,272,34.2887163530616,2.3603169730199984,4.768613572323638,16,231
231,272,36.36749727297551,2.3650236471623,3.297655532873673,17,232
232,272,38.447048585826245,2.370862075479675,1.4490456019444338,18,233
233,272,40.52559919741011,2.378304466199556,-0.8944071473886304,19,234
234,272,42.604190933621,2.3883366398903405,-3.971687426074176,20,235
235,272,44.68396661622512,2.403828130384742,-8.45434974717476,21,236
236,272,44.68309187390666,2.488524198803071,-26.039629932223924,21,237
237,272,42.60310301824359,2.5198296955350936,-29.82176950223123,20,238
238,272,40.52424627392148,2.547348730228289,-32.221247666626255,19,239
239,272,38.44446121650009,2.5742680654280234,-33.90765527878847,18,240
240,272,36.36555626299633,2.601923026584139,-35.115182265877294,17,241
241,272,34.28673521117874,2.63128086362337,-35.96011360449866,16,242
242,272,32.20800433423163,2.663240346346852,-36.50774112771141,15,243
243,272,30.12872371278685,2.698819385528399,-36.79712249320638,14,244
244,272,28.049677618890577,2.739263513145927,-36.85057935550534,13,245
245,272,25.969725201512123,2.786295212273701,-36.67789299178372,12,246
246,272,23.89117911210158,2.8423025080027218,-36.276803040371846,11,247
247,272,21.810843347325523,2.911152327633446,-35.62789891928072,10,248
248,272,19.73330935319777,2.999065809344077,-34.686091028677545,9,249
249,272,17.652904561933436,3.118750040301977,-33.337119453639936,8,250
250,272,15.57499159048164,-2.9812237755710265,-31.24774472827172,7,251
251,272,15.575067068176374,-2.8287978875261506,-1.7045695098622176,7,252
252,272,17.655447239104262,-3.057506864867056,-0.84007329900572,8,253
253,272,19.733481681277727,3.089737494900996,-0.4823639517373017,9,254
254,272,21.813672340891227,2.993514750617183,-0.3261699529171444,10,255
255,272,23.89269905899172,2.920490555650541,-0.2899866545339655,11,256
256,272,25.9719184078506,2.862687708599981,-0.3383477775629373,12,257
257,272,28.050081180705217,2.815675939801612,-0.4523710194690906,13,258
258,272,30.129510209677395,2.776624791728375,-0.6209028156307852,14,259
259,272,32.209964140373785,2.7436973077185467,-0.8367135970036443,15,260
260,272,34.28784618690543,2.715648606830032,-1.094468692120497,16,261
261,272,36.36687812192409,2.6914838681930178,-1.3912280953568548,17,262
262,272,38.44838271687609,2.6704945127727497,-1.7250154983378678,18,263
263,272,40.52711508563373,2.652195220666685,-2.093555858319988,19,264
264,272,42.604599917896174,2.6361458904831703,-2.496283262419958,20,265
265,272,44.68583786013747,2.6219781723868514,-2.9341086846477893,21,266
266,272,46.76479208325617,2.609465808148257,-3.406267949096989,22,267
267,272,48.84372065995661,2.5983717088933806,-3.91429304522433,23,268
268,272,50.92159696205516,2.5885168109793417,-4.459648230893222,24,269
269,272,53.001868420955766,2.579730687359336,-5.045797823836491,25,270
