,particle_id,r,phi,z,layer_id,hit_id
921,1026,3.1005717717543075,1.4548275387584142,-2.447372739703745,1,922
922,1026,5.179851103049933,1.357755847572616,-2.905858547175441,2,923
923,1026,7.258373421084627,1.2904603879141134,-3.0003778667293943,3,924
924,1026,9.33750982612426,1.2360895635104194,-2.8489732981014555,4,925
925,1026,11.41765845761882,1.1877969372825623,-2.5062510489310483,5,926
926,1026,13.496279802506788,1.1419501220014456,-2.0014526078940165,6,927
927,1026,15.575274677639298,1.0959531407435217,-1.3487537264903864,7,928
928,1026,17.654943802496206,1.0475033116139767,-0.55216077125786,8,929
929,1026,19.73344591692327,0.9939672684727402,0.3938741542701436,9,930
930,1026,21.813301569351868,0.9313329882881242,1.5125176305638064,10,931
931,1026,23.892086746231307,0.8524669465945965,2.857721918479413,11,932
932,1026,25.970961702336574,0.7402684086738028,4.589080325539484,12,933
933,1026,28.05009110244631,0.519238043596965,7.680822864766441,13,934
934,1026,28.04991301398105,0.4084802327310674,9.79265379577182,13,935
935,1026,28.050600504825795,0.9498325711324156,1.3700259498495626,13,936
936,1026,30.129514163872656,1.101285974405828,-2.897083330098233,14,937
937,1026,32.2094395127931,1.2045005176543098,-6.586484011825206,15,938
938,1026,34.28762827488894,1.2837589567173855,-10.045762755187262,16,939
939,1026,36.3680394240202,1.3481487613168717,-13.404719794871935,17,940
940,1026,38.44671477626192,1.4020839611435951,-16.717855951582273,18,941
941,1026,40.525673478871525,1.4483308318431294,-20.024716604586725,19,942
942,1026,42.60465772468427,1.4886531819835285,-23.349662931857505,20,943
943,1026,44.68397370387006,1.524298797618676,-26.71236916016402,21,944
944,1026,46.76322315819695,1.5561830779644927,-30.129100281964487,22,945
945,1026,48.84237262036701,1.5850316603347652,-33.61691808253889,23,946
946,1026,50.92085125579833,1.611453265086503,-37.19493197852545,24,947
947,1026,53.0008658912638,1.6360654575527704,-40.8946847605949,25,948
