,particle_id,r,phi,z,layer_id,hit_id
78,182,3.1001419898829914,1.62782127371797,9.769555752508058,1,79
79,182,5.179357645603711,1.530257814059126,17.95001956358714,2,80
80,182,7.258763989549454,0.1009955463692624,35.2760933320676,3,81
81,182,9.33765369504717,-0.2679420407085663,33.67817459791861,4,82
82,182,11.41680253133133,-0.4473633436738141,31.85036211538764,5,83
83,182,13.497393494512371,-0.559813353757189,29.8738825157848,6,84
84,182,15.57647422322599,-0.6372926149141777,27.77638436846096,7,85
85,182,17.654261560536273,-0.6934649632441899,25.57484107292693,8,86
86,182,19.73344786944045,-0.7353751048193514,23.280790857445314,9,87
87,182,21.813462359809527,-0.7669904040768705,20.90829966572413,10,88
88,182,23.891976208378992,-0.790743770992926,18.473823083343184,11,89
89,182,25.97204363099416,-0.8082644746662414,15.98858347576439,12,90
90,182,28.05060537727717,-0.8205917160603657,13.47285512646975,13,91
91,182,30.130488718806763,-0.8284714450113105,10.942523183802534,14,92
92,182,32.20858967951714,-0.8323979982914171,8.424186594630847,15,93
93,182,34.288569626228096,-0.8327338045419626,5.940690060122003,16,94
94,182,36.36798460774639,-0.8297334279171239,3.5275274956546934,17,95
95,182,38.44588304703035,-0.8236045972929547,1.2240481051249803,18,96
96,182,40.52624524463948,-0.8145132779675529,-0.9296916422909494,19,97
97,182,42.60476139271216,-0.8026666590397489,-2.8794726461266578,20,98
98,182,44.68424452418414,-0.7882783579463166,-4.574732998394413,21,99
99,182,46.76306108093325,-0.7716465088156678,-5.960084830993907,22,100
100,182,48.84283253468335,-0.7531151965404747,-6.985672815486783,23,101
101,182,50.92147265506093,-0.7331256869778716,-7.60694818495719,24,102
102,182,53.00110877849003,-0.712125500315726,-7.791568863080812,25,103
