,particle_id,r,phi,z,layer_id,hit_id
2937,1332,3.100364536761198,-0.5105824281171398,-0.0452690236728443,1,2938
2938,1332,5.181313942048435,-0.5122034740823143,-0.0472169233257844,2,2939
2939,1332,7.260108021739404,-0.5136912873909655,-0.0263570306340241,3,2940
2940,1332,9.337842960779268,-0.5150575250648729,0.0173223427324344,4,2941
2941,1332,11.419382979045857,-0.5163148366552494,0.0840662974349371,5,2942
2942,1332,13.49814048311372,-0.5174680603376118,0.1738182905993142,6,2943
2943,1332,15.575093459983336,-0.5185262857967172,0.2867185231945512,7,2944
2944,1332,17.65482371614908,-0.5194994208416085,0.423240730544137,8,2945
2945,1332,19.73427484753773,-0.5203930271981674,0.5834654431570669,9,2946
2946,1332,21.8139798322168,-0.5212140658135258,0.7676990391475584,10,2947
2947,1332,23.89425857618961,-0.5219690003952897,0.9762726147994698,11,2948
2948,1332,25.97164809776289,-0.5226627610275207,1.2091036377921327,12,2949
2949,1332,28.05307803253409,-0.5233034700469035,1.467306349698525,13,2950
2950,1332,30.13103423002249,-0.5238944601772914,1.7502785389454305,14,2951
2951,1332,32.21159125619582,-0.5244430372114911,2.0591446287997,15,2952
2952,1332,34.290084361815325,-0.5249534116035247,2.3935139251975315,16,2953
2953,1332,36.36817328174023,-0.525431469484829,2.753860422462509,17,2954
2954,1332,38.446817716001405,-0.525882833278885,3.140543451079708,18,2955
2955,1332,40.52622341164846,-0.5263129507887664,3.5537209342546063,19,2956
2956,1332,42.605797542830615,-0.5267271452279091,3.993247596370793,20,2957
2957,1332,44.68411647817756,-0.5271306133994483,4.458556349864729,21,2958
2958,1332,46.76441533054339,-0.5275294070190444,4.949854611491766,22,2959
2959,1332,48.84294218053394,-0.5279280560554689,5.465329208900691,23,2960
2960,1332,50.92267871699151,-0.5283319664900761,6.004213012086812,24,2961
2961,1332,53.00199053692335,-0.5287447967744938,6.563802004194059,25,2962
