,particle_id,r,phi,z,layer_id,hit_id
1080,846,3.101128002930872,-1.1575520608158358,4.577954576174399,1,1081
1081,846,5.180429953188655,-1.1704851318913645,7.671975487624437,2,1082
1082,846,7.258470275384882,-1.1837657925926062,10.775295326587475,3,1083
1083,846,9.338877924504695,-1.1974769577191342,13.88518229464021,4,1084
1084,846,11.41777603677101,-1.2116592507407271,16.986750592038845,5,1085
1085,846,13.495883589995838,-1.2263903574048431,20.070870639860843,6,1086
1086,846,15.57585824367338,-1.2417723246724222,23.12988362300748,7,1087
1087,846,17.655334708588345,-1.2578817635011617,26.14703140022561,8,1088
1088,846,19.7339323132892,-1.2748208150976243,29.10654167674028,9,1089
1089,846,21.81304254253369,-1.2927206875391792,31.992691188591778,10,1090
1090,846,23.89350970367177,-1.3117263701940356,34.78581444556664,11,1091
1091,846,25.971625318471496,-1.331957324240174,37.45666670697166,12,1092
1092,846,28.051610592305654,-1.3536275847387225,39.98199221558272,13,1093
1093,846,30.129354353431776,-1.376886146647218,42.3229977765189,14,1094
1094,846,32.20859030152337,-1.401983271582607,44.44414708620724,15,1095
1095,846,34.28753880468792,-1.4291195820434792,46.29695893812041,16,1096
1096,846,36.36712626910904,-1.4585280194725558,47.82881680801053,17,1097
1097,846,38.446234502617976,-1.4903934337078946,48.979250698157074,18,1098
1098,846,40.52603313494178,-1.524885530650551,49.68500979459954,19,1099
1099,846,42.60424335900759,-1.562029110754151,49.88168691760329,20,1100
1100,846,44.68376700231872,-1.6018122365219305,49.51174734518139,21,1101
1101,846,46.76321527296755,-1.6439892594631365,48.5307119253457,22,1102
1102,846,48.842347345653536,-1.688171607334998,46.91543525167965,23,1103
1103,846,50.92159345508052,-1.7338591504255234,44.66676606048884,24,1104
1104,846,53.00106147253985,-1.780491503560366,41.808312281563616,25,1105
